source_ref,source_type,source_id,title,language,status,approval,text_available,storage,text_size_chars,estimated_chunks,duplicate_group,include,exclude_reason,raw_sha256,content_hash_db,text_sha256
disc:doc_67ceb2f4e87fd86a,approved_crawled_document,doc_67ceb2f4e87fd86a,Что значат термины в дегустационных описаниях вин. Часть 1. — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,3838,3,,include,,,317ddbf3a3dfad91fd057671d0c03db1b3e0f1e44b89acb7974bd48e23010c98,317ddbf3a3dfad91fd057671d0c03db1b3e0f1e44b89acb7974bd48e23010c98
disc:doc_68bc4c44bbc6d08c,approved_crawled_document,doc_68bc4c44bbc6d08c,Wine Republic на крыше с видом на закат — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,7538,6,,include,,,a31afc0513332820857138b5d8db4673275859b6f4b8d33f3d292944b8572293,a31afc0513332820857138b5d8db4673275859b6f4b8d33f3d292944b8572293
disc:doc_68d04db9a2c15911,approved_crawled_document,doc_68d04db9a2c15911,В Молдове производят «Blue Moscato»! — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,4633,5,,include,,,51e3bca3c22ac036095a327b9658a86eab3b50473523148e0466a8e56e8d1468,51e3bca3c22ac036095a327b9658a86eab3b50473523148e0466a8e56e8d1468
disc:doc_6a853c66dd198ea0,approved_crawled_document,doc_6a853c66dd198ea0,Итоги 2025 г.: молдавский столовый виноград экспортировали в 42 страны — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,4716,4,,include,,,697e1937b60ce2d1f80d6ccf02174dbb338df4193682cb7c4e77ca8be0a068ef,697e1937b60ce2d1f80d6ccf02174dbb338df4193682cb7c4e77ca8be0a068ef
disc:doc_6b0216e497081e93,approved_crawled_document,doc_6b0216e497081e93,Первый в Великобритании магазин молдавских вин — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,8400,8,,include,,,de7edd888244df97c325716e851eb8574d2e2439a38a016832b5edd710495636,de7edd888244df97c325716e851eb8574d2e2439a38a016832b5edd710495636
disc:doc_6c385c099c30cdbd,approved_crawled_document,doc_6c385c099c30cdbd,Home - Chateau Vartely,en,approved,approved,true,postgres:knowledge_documents.text,3095,3,,include,,,ce44d0d9c6dabb87c43d6ee6609d10b0672d0d749ddbb686994900f90e29164f,ce44d0d9c6dabb87c43d6ee6609d10b0672d0d749ddbb686994900f90e29164f
disc:doc_6db990101fa40ea3,approved_crawled_document,doc_6db990101fa40ea3,Home - Etcetera,en,approved,approved,true,postgres:knowledge_documents.text,1740,2,,include,,,4d2bf95ab4663981ffaa00e1f58263f98934c8b62c1d85a3e2a5e1f56ce9805d,4d2bf95ab4663981ffaa00e1f58263f98934c8b62c1d85a3e2a5e1f56ce9805d
disc:doc_6f73a77545ea3ee0,approved_crawled_document,doc_6f73a77545ea3ee0,Награда во Франции и международный интерес к инновационной технологии молдавского винодела — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,10583,10,,include,,,3e817e3812f8fccef2ff815cd2df42f8e2512007285789d71ed85f7a0784b569,3e817e3812f8fccef2ff815cd2df42f8e2512007285789d71ed85f7a0784b569
disc:doc_7040beb71cc2005f,approved_crawled_document,doc_7040beb71cc2005f,Новые вина (и символы) Castel Mimi — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,12545,12,,include,,,a40184d4c895392f05037cf37a6fc51857d65b2168c38183bba2f29f07128229,a40184d4c895392f05037cf37a6fc51857d65b2168c38183bba2f29f07128229
disc:doc_715888a286c2ccd8,approved_crawled_document,doc_715888a286c2ccd8,Turism vitivinicol în Moldova - Wine of Moldova,ro,approved,approved,true,postgres:knowledge_documents.text,1248,2,,include,,,579201b64b8ec98282fc42f7874de77be0744c67c43d757b6afa7ebaae57ca22,579201b64b8ec98282fc42f7874de77be0744c67c43d757b6afa7ebaae57ca22
disc:doc_71d8a5d85c7adb4b,approved_crawled_document,doc_71d8a5d85c7adb4b,Ароматический ландшафт вин Feteasca Neagră в Молдове — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,9088,8,,include,,,b2674fad622217085522d3c6c363d1e4f0b282fb3148442c3178300de1925915,b2674fad622217085522d3c6c363d1e4f0b282fb3148442c3178300de1925915
disc:doc_7205e2a805a7f81c,approved_crawled_document,doc_7205e2a805a7f81c,Вино из дикого винограда Vitis sylvestris — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,10546,9,,include,,,ca1a3677a6d1193732fe688a93f56998242b2068f08f9e63d4f7f9547672adcd,ca1a3677a6d1193732fe688a93f56998242b2068f08f9e63d4f7f9547672adcd
disc:doc_73ba35b917daa1b9,approved_crawled_document,doc_73ba35b917daa1b9,Наши в Дании: история успеха без маркетингового бюджета — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,12750,11,,include,,,43bfdd7da552224c99026c98e7d6c6d993ee6dfa38348a1b168dbead17c60b05,43bfdd7da552224c99026c98e7d6c6d993ee6dfa38348a1b168dbead17c60b05
disc:doc_763e8894d58b8584,approved_crawled_document,doc_763e8894d58b8584,Экспорт молдавской винодельческой продукции за 9 мес. 2025 г. — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,3799,3,,include,,,b725dd560c7f8495d7b1ef37b278c016f866aaf283936bc419293f75dd3a6e9e,b725dd560c7f8495d7b1ef37b278c016f866aaf283936bc419293f75dd3a6e9e
disc:doc_7911d48c83270f8c,approved_crawled_document,doc_7911d48c83270f8c,Молдавские игристые вина VS Prosecco — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,8695,7,,include,,,0cdfc7c36968e550fbe45947b8a9bf5e9113561a01180704f59ff564a796a9b2,0cdfc7c36968e550fbe45947b8a9bf5e9113561a01180704f59ff564a796a9b2
disc:doc_797a5bb3680b3b12,approved_crawled_document,doc_797a5bb3680b3b12,Gitana Winery – Wine Producer,en,approved,approved,true,postgres:knowledge_documents.text,1396,2,,include,,,b4dd31d59bbb7bff9656f739c8e8345507055cc9005d65c682a30260769a5811,b4dd31d59bbb7bff9656f739c8e8345507055cc9005d65c682a30260769a5811
disc:doc_7bdc2824476f16ca,approved_crawled_document,doc_7bdc2824476f16ca,Переосмысление Alb de Onițcani — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,5452,6,,include,,,8e651e383d1c8a6f4c95714b259645a08134ac00aaa989a863b7869943a81d04,8e651e383d1c8a6f4c95714b259645a08134ac00aaa989a863b7869943a81d04
disc:doc_7c27af209d94bdb8,approved_crawled_document,doc_7c27af209d94bdb8,У производителей дивинов – свой ежегодный Трофей — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,4720,5,,include,,,36a485d892b652db2a958de7b3c3150e6614454ed4ef5f892fef76209b107b6c,36a485d892b652db2a958de7b3c3150e6614454ed4ef5f892fef76209b107b6c
disc:doc_7de374a8ff32e2ca,approved_crawled_document,doc_7de374a8ff32e2ca,Готовим мидии с белым вином (ВИДЕО) — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,3614,3,,include,,,2a44cb6f8c274602ae8776955af1caa4c8e7f5024a6fe6efdbf3c6d0508aae06,2a44cb6f8c274602ae8776955af1caa4c8e7f5024a6fe6efdbf3c6d0508aae06
disc:doc_7f1702a2c4d3d0a8,approved_crawled_document,doc_7f1702a2c4d3d0a8,Вино и секс: какая между ними связь? — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,4595,4,,include,,,642ecf79ef361a52d00e3c022dbd7fce8aaa3e1c159e5654799898718f66a593,642ecf79ef361a52d00e3c022dbd7fce8aaa3e1c159e5654799898718f66a593
disc:doc_7f1f4f24bcf35ff1,approved_crawled_document,doc_7f1f4f24bcf35ff1,Экспорт винодельческой продукции из Молдовы за 11 мес. 2025 г. — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,5931,6,,include,,,ff122eec6270f596a24eb88f26b1d766fdbbb3e26f1275667ecf689742952e15,ff122eec6270f596a24eb88f26b1d766fdbbb3e26f1275667ecf689742952e15
disc:doc_8162ded533d4617d,approved_crawled_document,doc_8162ded533d4617d,Молдаване открыли в Гааге ресторан: в меню – только молдавские вина — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,9027,9,,include,,,038a723fdd2d1d7f4f0b316815242ddd1233e1edbf600dbaccd580809b5f2c3d,038a723fdd2d1d7f4f0b316815242ddd1233e1edbf600dbaccd580809b5f2c3d
disc:doc_819f31e323a5acf2,approved_crawled_document,doc_819f31e323a5acf2,Молдавские БАДы – с эффектом лекарственных препаратов — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,10677,10,,include,,,faf55e51b151678224c197ae22a99615f3dbffd7ad140d96a27b514977f209d2,faf55e51b151678224c197ae22a99615f3dbffd7ad140d96a27b514977f209d2
disc:doc_82fceb775f0b9884,approved_crawled_document,doc_82fceb775f0b9884,Десерт для вина Cabernet sauvignon (ВИДЕО) — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,2840,3,,include,,,6ae43993551801c8672e9da3e086d2f8b5807d289b158b28c232e0f702bf3767,6ae43993551801c8672e9da3e086d2f8b5807d289b158b28c232e0f702bf3767
disc:doc_84d11d730d12961a,approved_crawled_document,doc_84d11d730d12961a,Зимние напитки на основе вина — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,10024,8,,include,,,ca00ca34964b22dad5ef2bddec7c37be0450c4f1971277720369b9ac2c873bb2,ca00ca34964b22dad5ef2bddec7c37be0450c4f1971277720369b9ac2c873bb2
disc:doc_87384499864ed6ab,approved_crawled_document,doc_87384499864ed6ab,Молдавские вина – снова на дегустации в Hedonism Wines (в Лондоне) — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,5499,5,,include,,,5807d28604248748f92ba028b9fbbf7cf3e8dfbdd1d46e7eaed255c85162b385,5807d28604248748f92ba028b9fbbf7cf3e8dfbdd1d46e7eaed255c85162b385
disc:doc_87542f66c7c5c9ad,approved_crawled_document,doc_87542f66c7c5c9ad,Ориентировочные цены на виноград технических сортов урожая-2025 — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,3038,3,,include,,,13a35c88bbb9b161b43973864d6770292f3a0be25d8a1fbfef1ff59be63bcb75,13a35c88bbb9b161b43973864d6770292f3a0be25d8a1fbfef1ff59be63bcb75
disc:doc_88b9cd931cc88f21,approved_crawled_document,doc_88b9cd931cc88f21,Эксклюзив — кекс на белом вине — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,2310,2,,include,,,4153b3f90462773bbeb3e7048e40099a137cd1b885a23c92474fe78937218726,4153b3f90462773bbeb3e7048e40099a137cd1b885a23c92474fe78937218726
disc:doc_897eb1193da0300b,approved_crawled_document,doc_897eb1193da0300b,News & Media - Wine of Moldova,en,approved,approved,true,postgres:knowledge_documents.text,625,1,,include,,,32789b6af42338e40a79e37103c4944a25e8705a77285231f73b796adfc4feb0,32789b6af42338e40a79e37103c4944a25e8705a77285231f73b796adfc4feb0
disc:doc_8a5663f0be32ff24,approved_crawled_document,doc_8a5663f0be32ff24,Шампань: первый урожай «кандидата на адаптацию» — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,4088,4,,include,,,65831cc3f70c020c310208ad06824ee393b97746e5c6b500f4c0b2b0cf3ad807,65831cc3f70c020c310208ad06824ee393b97746e5c6b500f4c0b2b0cf3ad807
disc:doc_8ace3fe0676b51d2,approved_crawled_document,doc_8ace3fe0676b51d2,"10 вещей, которые нужно знать о приготовлении пищи с вином — Wine and Spirits",ru,approved,approved,true,postgres:knowledge_documents.text,3929,4,,include,,,675e4876de866f09c690227ceeccc6e692a108eda5720349d06e3fb2a94d0f99,675e4876de866f09c690227ceeccc6e692a108eda5720349d06e3fb2a94d0f99
disc:doc_8bbf1baa62fcf8d0,approved_crawled_document,doc_8bbf1baa62fcf8d0,"Как налить вино, чтобы не пролить? (ВИДЕО) — Wine and Spirits",ru,approved,approved,true,postgres:knowledge_documents.text,5095,5,,include,,,f9ab7e23dd31f660b69eab34576eb7b37400c90bb6b1193c7d83c91db0dd9d8b,f9ab7e23dd31f660b69eab34576eb7b37400c90bb6b1193c7d83c91db0dd9d8b
disc:doc_8ca18acf199f81ec,approved_crawled_document,doc_8ca18acf199f81ec,Mileștii Mici увеличил прибыль более чем в полтора раза — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,5376,6,,include,,,d752df98f1c365699e710a84795197bcab3b65db3470e3d62b4fbf559e28063a,d752df98f1c365699e710a84795197bcab3b65db3470e3d62b4fbf559e28063a
disc:doc_8f4a2d125bab73fe,approved_crawled_document,doc_8f4a2d125bab73fe,Kvint,en,approved,approved,true,postgres:knowledge_documents.text,9594,9,,include,,,f218cf159d554034daa1786f939b7a163bbbc117855009c606cbf754bbb3ea8d,f218cf159d554034daa1786f939b7a163bbbc117855009c606cbf754bbb3ea8d
disc:doc_92cb38ff222511df,approved_crawled_document,doc_92cb38ff222511df,Regiuni Vitivinicole - Wine of Moldova,ro,approved,approved,true,postgres:knowledge_documents.text,1580,2,,include,,,e44048e1d3212d2c404f4019578b436152c29293304c54aa09bd9fd15965f5bf,e44048e1d3212d2c404f4019578b436152c29293304c54aa09bd9fd15965f5bf
disc:doc_937177aa956a5f46,approved_crawled_document,doc_937177aa956a5f46,Новые субсидии для виноделен в Молдове — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,7612,7,,include,,,754170a2e372a2ae879bb23357f7920d8586852c3a2dd205d457b724514f62c8,754170a2e372a2ae879bb23357f7920d8586852c3a2dd205d457b724514f62c8
disc:doc_946cfe0207f1f641,approved_crawled_document,doc_946cfe0207f1f641,«Лучшие вина» и «Кавалеры» зимнего «Вернисажа вин`2025» — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,2446,3,,include,,,cdda5102d617dd8b0e322633de286907fd388b0406b4612c0c7888558a9899a3,cdda5102d617dd8b0e322633de286907fd388b0406b4612c0c7888558a9899a3
disc:doc_9480f7de70f98e77,approved_crawled_document,doc_9480f7de70f98e77,В Молдове компенсации затрат на посадку виноградников достигнут 60% — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,8350,8,,include,,,3dec91909e5941ff215ba847e1d086b90f08d811d3622c9135279555df3b9d0a,3dec91909e5941ff215ba847e1d086b90f08d811d3622c9135279555df3b9d0a
disc:doc_95be766694142f02,approved_crawled_document,doc_95be766694142f02,Как алкоголь влияет на катаракту глаз — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,8849,9,,include,,,bca8ca9b11da6f775d2749336124b7aea1b1c26acb2597db15f47747e826ea8b,bca8ca9b11da6f775d2749336124b7aea1b1c26acb2597db15f47747e826ea8b
disc:doc_95ca8aba9947340f,approved_crawled_document,doc_95ca8aba9947340f,Kvint,en,approved,approved,true,postgres:knowledge_documents.text,1388,1,,include,,,6e762ac0d10c4fcc217618a4b5de28f36a93843fbb1b2b0d9867219fa05bb702,6e762ac0d10c4fcc217618a4b5de28f36a93843fbb1b2b0d9867219fa05bb702
disc:doc_95d051c4ca51b8d3,approved_crawled_document,doc_95d051c4ca51b8d3,Плюс винный бар молдавских вин в Гааге от братьев Буза — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,11829,11,,include,,,150118de4b7839e7fd83650afa2cdf4727eda27444f5e97ad8050eb55c39eab0,150118de4b7839e7fd83650afa2cdf4727eda27444f5e97ad8050eb55c39eab0
disc:doc_988f770f86e651f1,approved_crawled_document,doc_988f770f86e651f1,Александр Копанский: Invino – это было место для счастья — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,16199,15,,include,,,ee2f2d332e08ab6ab1882bb6248074e8b9c8fe3ff44a2c1e6c4495c557e41f60,ee2f2d332e08ab6ab1882bb6248074e8b9c8fe3ff44a2c1e6c4495c557e41f60
disc:doc_98c1570aaa7cde99,approved_crawled_document,doc_98c1570aaa7cde99,Маршрут авторских вин - Moldova Travel,ru,approved,approved,true,postgres:knowledge_documents.text,2496,3,,include,,,7c83ff0a0318825283af83483b939dec13cca360cda53be124cb707768365200,7c83ff0a0318825283af83483b939dec13cca360cda53be124cb707768365200
disc:doc_9a890e003fb7b01a,approved_crawled_document,doc_9a890e003fb7b01a,Декантер-волчок для вина и от «нервов» (ВИДЕО) — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,2980,4,,include,,,c1b86b09677c1c84755bd506249edb8211c8501426d071d4d17b3abcf3902cb5,c1b86b09677c1c84755bd506249edb8211c8501426d071d4d17b3abcf3902cb5
disc:doc_9b3cffc254560eec,approved_crawled_document,doc_9b3cffc254560eec,Какое вино выбрать к мамалыге? — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,6323,6,,include,,,2dd41c84636585275eca22ae6b369ad8096309f390f819da1ece974e68f57b60,2dd41c84636585275eca22ae6b369ad8096309f390f819da1ece974e68f57b60
disc:doc_9b9e4405ea551d5e,approved_crawled_document,doc_9b9e4405ea551d5e,Kvint,en,approved,approved,true,postgres:knowledge_documents.text,2133,1,4,include,,,235ac18f5b8549ad6039315d5b5ee47acb35d218b9b75e142409b86c665d7fa4,235ac18f5b8549ad6039315d5b5ee47acb35d218b9b75e142409b86c665d7fa4
disc:doc_9beae6c82981b560,approved_crawled_document,doc_9beae6c82981b560,Мой сабраж ложкой (ВИДЕО) — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,1251,2,,include,,,8420c86d36d51fcc80bfeb268d987301c0f9d5aea86193e1e32febd00bad52e1,8420c86d36d51fcc80bfeb268d987301c0f9d5aea86193e1e32febd00bad52e1
disc:doc_9c1149a30679ec48,approved_crawled_document,doc_9c1149a30679ec48,Как сохранить пузырьки в открытой бутылке игристого вина? — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,3016,3,,include,,,a196fbf7e428b89c473c23b633110f46385b2a21f248cc6b8860c0132bd5e966,a196fbf7e428b89c473c23b633110f46385b2a21f248cc6b8860c0132bd5e966
disc:doc_9d4d71ddfecff7c1,approved_crawled_document,doc_9d4d71ddfecff7c1,Новое поколение виноделов — Feteasca Generation — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,7597,9,,include,,,4cb01b07766f52796345c7a8d6e1194f97d8613ec24d8f0722419db2670ce1e8,4cb01b07766f52796345c7a8d6e1194f97d8613ec24d8f0722419db2670ce1e8
disc:doc_9ef15f14d8c2b81f,approved_crawled_document,doc_9ef15f14d8c2b81f,Зачем Молдове великие вина? — 2 — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,12262,12,,include,,,7a8ffdeb4b95a980a4ca827ea232903eea4e3a5700d02464278ee3525efc5360,7a8ffdeb4b95a980a4ca827ea232903eea4e3a5700d02464278ee3525efc5360
disc:doc_9f6593f6f694af3a,approved_crawled_document,doc_9f6593f6f694af3a,Cuvée des Fleurs — цветочная симфония в бокале — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,13910,13,,include,,,b8bda19881d18f6ed43392a7dc71fdd6d78ed9cd40841cf6ececbadbd61f660a,b8bda19881d18f6ed43392a7dc71fdd6d78ed9cd40841cf6ececbadbd61f660a
disc:doc_9fb0ef2902131a4d,approved_crawled_document,doc_9fb0ef2902131a4d,Алекс Касьянов: «Я мечтал привезти Молдову в Польшу» — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,12086,12,,include,,,31e4399e132af6e2cee0050de1a59be49edd98abeedc25c84efa3c998eb8671d,31e4399e132af6e2cee0050de1a59be49edd98abeedc25c84efa3c998eb8671d
disc:doc_a1c1b0078bfb2b93,approved_crawled_document,doc_a1c1b0078bfb2b93,Какими могут быть последствия снижения требований к качеству дивинов? — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,18131,20,,include,,,49658f532dded098178e95094cf06ffdd887c062384845f20c1124a16d12e7ce,49658f532dded098178e95094cf06ffdd887c062384845f20c1124a16d12e7ce
disc:doc_a4bdaa88dc6693f0,approved_crawled_document,doc_a4bdaa88dc6693f0,Лучший виноградарь 2025 года — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,3515,3,,include,,,85f38a82526911d2054cedd4ffb4fc3a05f442ea6415afb6496bf28fd64ce069,85f38a82526911d2054cedd4ffb4fc3a05f442ea6415afb6496bf28fd64ce069
disc:doc_a6c627a8da3bbce6,approved_crawled_document,doc_a6c627a8da3bbce6,Лучшие пары для игристых вин — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,2767,3,,include,,,6795f1ea96df0c20372966fb05170289f0127057384fcd8f6fa157af82b7a0c3,6795f1ea96df0c20372966fb05170289f0127057384fcd8f6fa157af82b7a0c3
disc:doc_a6d48c9d791dfe1c,approved_crawled_document,doc_a6d48c9d791dfe1c,Сорт винограда Флоричика (Floricica) vs Цветочный — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,7805,8,,include,,,70f87a460f1460f3c2b37b29ffd4c2b8fc7ac1360b73bc73e3b89ef4e2003ef3,70f87a460f1460f3c2b37b29ffd4c2b8fc7ac1360b73bc73e3b89ef4e2003ef3
disc:doc_a7a8d840b9b45be6,approved_crawled_document,doc_a7a8d840b9b45be6,Кто в Молдове производит orange wine? — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,20000,18,,include,,,284a2cd505efb334d506e9d57c0c5c8036222f996f2f8c541417b9f4dba2e70f,284a2cd505efb334d506e9d57c0c5c8036222f996f2f8c541417b9f4dba2e70f
disc:doc_a85ac4eda56702b5,approved_crawled_document,doc_a85ac4eda56702b5,Куда поехать на День вина`2024 в Молдове? — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,8985,8,,include,,,86becf0d0c4dd543aea6592a555f1e7f8bd31a774923146b1f435877b5d0b1d5,86becf0d0c4dd543aea6592a555f1e7f8bd31a774923146b1f435877b5d0b1d5
disc:doc_a96463ea90c81e14,approved_crawled_document,doc_a96463ea90c81e14,Magnat Acorex Wine — ностальгия по Acorex — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,4760,5,,include,,,faa22181e0e39416371d503c89690bdbc2a2da21aa6ad8e040a2c4f63886096c,faa22181e0e39416371d503c89690bdbc2a2da21aa6ad8e040a2c4f63886096c
disc:doc_aac623fb42dbd287,approved_crawled_document,doc_aac623fb42dbd287,Что норвежцы говорили о молдавских винах? — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,5688,5,,include,,,b92383c666be3012781de7b04d931f5ae51a77a47604bfea32eacf195e1c53f0,b92383c666be3012781de7b04d931f5ae51a77a47604bfea32eacf195e1c53f0
disc:doc_abf2565eac42cf27,approved_crawled_document,doc_abf2565eac42cf27,Гид по Chardonnay – самому популярному белому вину в мире — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,6282,6,,include,,,84413f2c1e66212ced7ec22ef0c5d04e77634549203e5f1b1d08f02f976c561b,84413f2c1e66212ced7ec22ef0c5d04e77634549203e5f1b1d08f02f976c561b
disc:doc_ae751618e18ebc03,approved_crawled_document,doc_ae751618e18ebc03,Effervescents du Monde`2025: игристые из Молдовы — в ТОП-10 — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,2054,2,,include,,,9c5cdbeab9e77fb17c111e5ffed08b89136a32623781cf5bafe9812e8740573b,9c5cdbeab9e77fb17c111e5ffed08b89136a32623781cf5bafe9812e8740573b
disc:doc_aeec6c22a11c0ef8,approved_crawled_document,doc_aeec6c22a11c0ef8,Чем полезен херес (shervin)? — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,1899,2,,include,,,e8b324d85fe28552314a10c89f54b243709f61c865cfd7cc16eeddafc1007a8b,e8b324d85fe28552314a10c89f54b243709f61c865cfd7cc16eeddafc1007a8b
disc:doc_afc545e8b1b8e81a,approved_crawled_document,doc_afc545e8b1b8e81a,"Составлен рейтинг молдавских вин, которые являются «умной покупкой» — Wine and Spirits",ru,approved,approved,true,postgres:knowledge_documents.text,13903,14,,include,,,c9cef5acfab4d7a51c5c9b6404da89b3418709e18708bf9713565a598571ebc1,c9cef5acfab4d7a51c5c9b6404da89b3418709e18708bf9713565a598571ebc1
disc:doc_b02ecbb7a00a4171,approved_crawled_document,doc_b02ecbb7a00a4171,Новости и СМИ - Wine of Moldova,ru,approved,approved,true,postgres:knowledge_documents.text,676,1,,include,,,119c058a7f054052ef9b6db8bff21c75bbd38f16ec50ddccc412313d7e68e888,119c058a7f054052ef9b6db8bff21c75bbd38f16ec50ddccc412313d7e68e888
disc:doc_b0846a1cfb9a9aa8,approved_crawled_document,doc_b0846a1cfb9a9aa8,Импорт винного балка в Молдову попал под мониторинг — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,4228,4,,include,,,5c4748d941ac61080df15ea5e3c0a5c57a57b7b60837f6cd9a2f821087f56afd,5c4748d941ac61080df15ea5e3c0a5c57a57b7b60837f6cd9a2f821087f56afd
disc:doc_b0d33db4591ca704,approved_crawled_document,doc_b0d33db4591ca704,Сезон виноделия-2025: на Basavin Winery — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,9946,10,,include,,,451213bd8354ea6e817d8c185ce61b4ba0e702c3ab9a66e8cf12ecb56d21d620,451213bd8354ea6e817d8c185ce61b4ba0e702c3ab9a66e8cf12ecb56d21d620
disc:doc_b14c799c8dd52ae2,approved_crawled_document,doc_b14c799c8dd52ae2,Crama Vulpe: новый малый производитель с авторским стилем — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,10732,10,,include,,,460addce4e343d4e3092a6b2c93a60057ec076e88f7e2a335a06caf622e77fa4,460addce4e343d4e3092a6b2c93a60057ec076e88f7e2a335a06caf622e77fa4
disc:doc_b1619b5036180caa,approved_crawled_document,doc_b1619b5036180caa,Первые в Молдове 5-летние дивины со статусом IGP Divin – от Călărași Divin — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,8457,9,,include,,,ef5565fb9ef90947445b2abf35faa91707305da346d800592abbcadd3bf86a5c,ef5565fb9ef90947445b2abf35faa91707305da346d800592abbcadd3bf86a5c
disc:doc_b21ddd4031fbc86a,approved_crawled_document,doc_b21ddd4031fbc86a,Crame - Purcari Wineries        Purcari Wineries,ro,approved,approved,true,postgres:knowledge_documents.text,5499,5,,include,,,354873e7d6fb344a4ca6d4e00676d3fdbb6f6948a969f09806ac808ba142e3b6,354873e7d6fb344a4ca6d4e00676d3fdbb6f6948a969f09806ac808ba142e3b6
disc:doc_b280145683b5ee1f,approved_crawled_document,doc_b280145683b5ee1f,Сезон виноделия-2025: в компании Sălcuța — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,7502,7,,include,,,cc12a56311f3abba805220ec612b6ae4561084301bc99016b4400558f16cec4c,cc12a56311f3abba805220ec612b6ae4561084301bc99016b4400558f16cec4c
disc:doc_b43c65c53d239343,approved_crawled_document,doc_b43c65c53d239343,Călărași Divin открыл в Бельцах фирменный магазин «в новом формате» — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,6819,6,,include,,,e14cc557b5061f8fb1e2644c01148b80a8d3f859fd597c99e7110ec2026c51e1,e14cc557b5061f8fb1e2644c01148b80a8d3f859fd597c99e7110ec2026c51e1
disc:doc_b4f8368e0c1b438a,approved_crawled_document,doc_b4f8368e0c1b438a,Молдавское Вино - Wine of Moldova,ru,approved,approved,true,postgres:knowledge_documents.text,850,1,,include,,,0bcf9df90839dd27c803e884fdf44acf652fb7d887374133b62f32d89c35f4d1,0bcf9df90839dd27c803e884fdf44acf652fb7d887374133b62f32d89c35f4d1
